id,creditlimit,n_cards,os_balance,os_billing,tot_cash_advance_trx,tot_retail_trx,remaining_unpaid_balance,branchcode,rasio_pembayaranpayment_ratio,overlimit_pct,payment_ration_3months,payment_ration_6months,deliquncy_score,loan_tenure,total_trx,remaining_statement_balance_per_n_cards,remaining_statement_balance_per_limit,total_trx_per_limit,tot_trx_3months_per_limit,tot_trx_6months_per_limit,utilization_Rate_3months,utilization_Rate_6months
20210108761,100000000.0,3,17685963,16577624.0,0.0,6156864.0,17628421.0,D,100.0,0.0,100.0,100.0,0,3.08,6156864.0,5876140.0,0.17600000000000002,0.0616,0.0978,0.0901,0.11599999999999999,0.0741
20210110871,100000000.0,5,78360454,55248676.0,4000000.0,60819647.0,0.0,A,100.0,0.0,264.0,34.8,0,6.0,64819647.0,0.0,0.0,0.648,0.698,1.08,0.5,0.369
20210111294,4000000.0,2,5095727,4951249.0,0.0,0.0,5104429.0,C,0.0,28.2,13.0,26.1,0,1.83,0.0,2552215.0,1.28,0.0,0.14800000000000002,0.16899999999999998,1.18,0.878
20210114007,66000000.0,2,1779638,1524840.0,0.0,6396.0,1776585.0,A,95.4,0.0,67.8,58.4,0,4.5,6396.0,888293.0,0.0269,9.690000000000001e-05,0.0176,0.0018800000000000002,0.0678,0.0808
20210104608,12000000.0,2,8544437,1293917.0,0.0,0.0,0.0,H,37.2,0.0,100.0,100.0,0,5.83,0.0,0.0,0.0,0.0,0.309,0.162,0.43200000000000005,0.46799999999999997
20210110427,12000000.0,5,6986934,953922.0,0.0,514678.0,0.0,A,100.0,0.0,84.5,105.0,0,3.17,514678.0,0.0,0.0,0.0429,0.049,0.573,0.605,0.625
20210109774,20000000.0,2,3133969,3077876.0,0.0,0.0,3133673.0,A,0.0,0.0,18.8,41.0,0,1.92,0.0,1566837.0,0.157,0.0,0.0,0.0599,0.153,0.13
20210112286,24000000.0,2,14387769,14296931.0,0.0,0.0,14639173.0,B,0.0,0.0,46.6,66.7,0,10.8,0.0,7319587.0,0.61,0.0,0.147,0.0816,0.302,0.0319
20210113044,9000000.0,2,42530,24848.0,0.0,0.0,0.0,A,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,0.0,0.0,1.47e-05,0.0,0.0167,0.00968
20210113027,5000000.0,2,4600308,4477236.0,0.0,0.0,4605398.0,A,0.0,0.0,43.2,15.6,0,7.67,0.0,2302699.0,0.9209999999999999,0.0,0.256,0.0333,0.823,0.745
20210103228,7000000.0,5,320943,234989.0,0.0,124000.0,0.0,B,107.0,0.0,100.0,100.0,0,8.33,124000.0,0.0,0.0,0.0177,0.129,0.21899999999999997,0.35600000000000004,0.294
20210101683,3000000.0,2,760863,593880.0,0.0,157402.0,939437.0,A,140.48,0.0,72.15,33.33,0,4.666666667,157402.0,469718.5,0.313145667,0.052467333,0.171409167,0.133333333,0.208434917,0.072244667
20210106622,20000000.0,2,98301,58821.0,0.0,9825.0,36089.0,E,0.0,0.0,0.0,0.0,0,0.833,9825.0,18045.0,0.0018,0.000491,2.12e-05,0.0,0.00604,0.0
20210102070,58000000.0,6,3091165,886390.0,0.0,1047714.0,0.0,A,100.0,0.0,79.0,102.0,0,13.3,1047714.0,0.0,0.0,0.0181,0.0238,0.0508,0.0286,0.0424
20210114160,59000000.0,4,1195640,1354009.0,0.0,574508.0,1315699.0,F,33.8,0.0,73.8,100.0,0,5.5,574508.0,328925.0,0.0223,0.00974,0.0037799999999999995,0.00193,0.00985,0.00585
20210102259,30000000.0,2,31520568,30662749.0,0.0,343000.0,31686793.0,A,19.7,5.38,21.2,10.3,0,2.92,343000.0,15843397.0,1.06,0.0114,0.10800000000000001,0.0966,1.01,0.951
20210108624,5000000.0,2,4220364,5069263.0,0.0,0.0,4146775.0,A,0.0,0.0,15.7,33.3,0,8.67,0.0,2073388.0,0.8290000000000001,0.0,0.10400000000000001,0.258,0.9109999999999999,0.794
20210115198,7000000.0,2,7654680,5720767.0,0.0,0.0,7489743.0,I,10.2,10.1,33.2,66.7,0,8.58,0.0,3744872.0,1.07,0.0,0.26899999999999996,0.5539999999999999,0.7809999999999999,0.45299999999999996
20210104905,9000000.0,2,11593054,11130499.0,0.0,0.0,11316261.0,A,14.4,23.7,55.8,100.0,0,10.8,0.0,5658131.0,1.26,0.0,0.5920000000000001,0.575,1.06,0.583
20210100571,79000000.0,5,16861215,16193510.0,0.0,0.0,15811215.0,F,26.57,0.0,50.46,88.07,0,5.583333333,0.0,3162243.0,0.20014196199999998,0.0,0.08675719,0.10831223599999999,0.253349063,0.07967268799999999
20210112070,8000000.0,2,7658273,2987656.0,0.0,6865000.0,4272214.0,A,100.0,0.0,100.0,100.0,0,5.58,6865000.0,2136107.0,0.534,0.858,0.8220000000000001,1.03,1.09,0.958
20210103820,7000000.0,4,7255715,7239627.0,0.0,437120.0,7418212.0,E,10.8,3.75,37.3,73.3,0,12.9,437120.0,1854553.0,1.06,0.0624,0.121,0.32899999999999996,0.912,0.8109999999999999
20210100482,35000000.0,2,11049916,2470487.0,0.0,0.0,3210013.0,B,16.24,0.0,26.68,39.37,0,10.66666667,0.0,1605006.5,0.09171465699999999,0.0,0.0,0.054197162,0.318013514,0.342975562
20210107162,20000000.0,2,1525191,1453797.0,0.0,1478400.0,0.0,A,100.0,0.0,100.0,100.0,0,2.75,1478400.0,0.0,0.0,0.0739,0.0252,0.007240000000000001,0.0183,0.00801
20210112584,3000000.0,2,1517312,1470206.0,0.0,1464206.0,63866.0,A,0.0,0.0,49.0,98.8,0,3.17,1464206.0,31933.0,0.0213,0.488,0.166,0.28300000000000003,0.249,0.287
20210109975,20000000.0,2,19936167,1089765.0,0.0,11276250.0,23000000.0,A,100.0,0.0,50.2,66.7,0,2.42,11276250.0,11485077.0,1.15,0.564,0.474,0.402,1.24,1.2
20210100431,63000000.0,4,7255715,1568158.0,0.0,2439885.0,0.0,A,100.51,0.0,100.0,33.33,0,15.16666667,2439885.0,0.0,0.0,0.038728333,0.066209091,0.109281603,0.148461579,0.221806905
20210106921,30000000.0,2,27669703,28000000.0,0.0,0.0,28719421.0,A,0.0,0.0,9.23,12.4,0,4.17,0.0,14359711.0,0.9570000000000001,0.0,0.0382,0.0276,0.8759999999999999,0.922
20210109148,3000000.0,2,3335683,2361006.0,0.0,12000.0,3336220.0,G,0.0,11.0,36.9,54.1,0,1.83,12000.0,1668110.0,1.11,0.004,0.0,0.33299999999999996,1.05,0.958
20210106647,5000000.0,2,626964,316000.0,0.0,343820.0,0.0,A,0.0,0.0,50.0,39.3,0,5.25,343820.0,0.0,0.0,0.0688,0.0235,0.00963,0.039,0.0026
20210114527,22000000.0,2,21625030,18476253.0,0.0,0.0,21377092.0,B,0.0,3.15,19.2,9.59,0,9.0,0.0,10688546.0,0.972,0.0,0.151,0.165,1.06,0.993
20210106298,5000000.0,2,3821873,3708961.0,0.0,12000.0,3803233.0,B,29.8,0.0,56.4,79.8,0,2.83,12000.0,1901617.0,0.7609999999999999,0.0024,0.25,0.617,0.879,0.7190000000000001
20210113271,7000000.0,2,32192,42270.0,0.0,0.0,45936.0,A,99.0,0.0,75.0,99.8,0,14.1,0.0,22968.0,0.00656,0.0,0.0176,0.00487,0.0187,0.006640000000000001
20210109978,7000000.0,4,7767738,7038215.0,0.0,827733.0,7732277.0,F,27.5,11.3,17.5,19.0,0,7.67,827733.0,1933069.0,1.1,0.11800000000000001,0.14,0.151,1.02,0.909
20210107960,52000000.0,2,6610857,4838483.0,0.0,3742000.0,0.0,C,107.0,0.0,167.0,100.0,0,7.08,3742000.0,0.0,0.0,0.07200000000000001,0.063,0.0752,0.0834,0.0641
20210100071,6000000.0,2,5922263,4364666.0,0.0,1082509.0,0.0,I,99.89,1.26,99.84,99.58,0,2.166666667,1082509.0,0.0,0.0,0.180418167,0.435618,1.673095557,0.8202125,0.8302525
20210114193,3000000.0,2,2148358,983251.0,0.0,149000.0,1065980.0,A,0.0,0.0,75.0,101.0,0,6.83,149000.0,532990.0,0.355,0.0497,0.153,0.0197,0.736,0.71
20210112476,4000000.0,2,2149393,1312909.0,0.0,1118300.0,0.0,A,160.0,0.0,108.0,404.0,0,2.92,1118300.0,0.0,0.0,0.28,0.29,0.152,0.29600000000000004,0.19
20210115062,7000000.0,2,2856643,2417294.0,0.0,608950.0,2811001.0,A,101.0,0.0,100.0,102.0,0,3.08,608950.0,1405501.0,0.402,0.087,0.182,0.019,0.402,0.6759999999999999
20210107151,65000000.0,4,59742942,60000000.0,0.0,2535168.0,60814026.0,A,17.1,1.04,16.5,14.3,0,9.92,2535168.0,15203507.0,0.9359999999999999,0.039,0.105,0.159,0.9059999999999999,0.883
20210101115,20000000.0,2,11049916,3299943.0,0.0,7121575.0,0.0,A,100.0,0.0,100.0,70.7,0,4.916666667,7121575.0,0.0,0.0,0.35607875,0.26983325,0.246116217,0.32832755,0.250934667
20210112816,6000000.0,2,685084,675179.0,0.0,585490.0,0.0,G,100.0,0.0,75.0,100.0,0,10.3,585490.0,0.0,0.0,0.0976,0.2,0.21600000000000003,0.0293,0.0
20210105587,5000000.0,2,4041871,422667.0,0.0,2347250.0,3009241.0,K,100.0,0.0,75.0,29.9,0,7.17,2347250.0,1504621.0,0.602,0.469,0.32299999999999995,0.371,0.648,0.263
20210107821,3000000.0,2,2797408,2371068.0,0.0,500000.0,2790640.0,A,16.1,0.0,17.4,106.0,0,4.83,500000.0,1395320.0,0.93,0.16699999999999998,0.15,0.302,0.782,0.365
20210105012,5000000.0,3,5941406,5949515.0,0.0,0.0,5959226.0,A,0.0,18.6,28.0,21.3,0,1.5,0.0,1986409.0,1.19,0.0,0.24,0.18,1.14,1.12
20210106267,62000000.0,3,16761930,8057121.0,0.0,4714585.0,0.0,F,100.0,0.0,84.3,9.99,0,10.8,4714585.0,0.0,0.0,0.076,0.11699999999999999,0.0389,0.149,0.0542
20210102327,5000000.0,2,5957859,5812467.0,0.0,180000.0,0.0,B,-31.9,18.0,72.8,101.0,0,5.33,180000.0,0.0,0.0,0.036000000000000004,0.561,0.22899999999999998,0.679,0.135
20210106231,3000000.0,2,3986874,2579733.0,200000.0,409640.0,3680609.0,B,11.4,0.0,64.3,66.7,0,7.67,609640.0,1840305.0,1.23,0.203,0.21600000000000003,0.948,1.06,0.836
20210109010,4000000.0,2,5213972,598833.0,0.0,655500.0,3536299.0,F,100.0,23.8,100.0,42.1,0,5.58,655500.0,1768150.0,0.884,0.16399999999999998,0.833,0.725,1.14,1.09
20210113342,12000000.0,3,9883757,8872841.0,0.0,1000000.0,8691566.0,A,27.8,0.0,21.4,32.6,0,10.7,1000000.0,2897189.0,0.7240000000000001,0.0836,0.14300000000000002,0.13699999999999998,0.747,0.8390000000000001
20210113841,13000000.0,2,2935813,2405059.0,0.0,873891.0,2984696.0,A,9.98,0.0,77.5,100.0,0,10.8,873891.0,1492348.0,0.23,0.0672,0.0712,0.0513,0.145,0.0361
20210115455,60000000.0,2,14827776,9250379.0,0.0,8421116.0,0.0,A,100.0,0.0,100.0,100.0,0,14.3,8421116.0,0.0,0.0,0.14,0.105,0.0493,0.17600000000000002,0.115
20210105532,80000000.0,2,560370,604804.0,0.0,2577.0,0.0,A,100.0,0.0,25.0,0.0,0,5.67,2577.0,0.0,0.0,3.2200000000000003e-05,0.0052,0.0,0.00784,0.0
20210102256,80000000.0,2,32838862,31801181.0,0.0,0.0,0.0,A,100.0,0.0,100.0,100.0,0,15.7,0.0,0.0,0.0,0.0,0.177,0.175,0.32,0.32899999999999996
20210109509,10000000.0,2,10401656,10230500.0,0.0,39000.0,0.0,J,177.0,13.9,2130.0,677.0,0,7.25,39000.0,0.0,0.0,0.0039,0.531,0.1,1.04,0.5770000000000001
20210113999,5000000.0,2,8384175,8379760.0,606120.0,28000.0,8000000.0,A,0.0,43.9,15.9,54.5,0,0.75,634120.0,4000000.0,1.6,0.127,0.132,0.685,1.65,1.6
20210100423,75000000.0,2,2667158,829128.0,0.0,2592520.0,0.0,A,100.0,0.0,75.0,94.59,0,5.833333333,2592520.0,0.0,0.0,0.034566933,0.013227083,0.032580209,0.02043181,0.07530727599999999
20210109284,5000000.0,3,6896083,6905499.0,0.0,0.0,6896083.0,I,0.0,43.6,47.1,70.9,0,2.58,0.0,2298694.0,1.38,0.0,0.532,0.337,0.856,0.774
20210102234,6000000.0,5,3661315,615993.0,0.0,625000.0,781253.0,K,100.0,0.0,75.0,27.8,0,11.0,625000.0,156251.0,0.13,0.10400000000000001,0.0704,0.276,0.643,0.521
20210114055,5000000.0,2,4118588,2558275.0,0.0,775000.0,3121279.0,A,31.4,0.0,7.11,14.9,0,7.75,775000.0,1560640.0,0.624,0.155,0.0741,0.0968,0.83,0.7090000000000001
20210110186,10000000.0,3,11337872,8593099.0,1700000.0,3216872.0,11299116.0,,39.4,13.5,62.6,114.0,0,4.5,4916872.0,3766372.0,1.13,0.49200000000000005,0.41600000000000004,0.42200000000000004,0.6990000000000001,0.47
20210101407,80000000.0,2,49126,36669.0,0.0,0.0,52916.0,A,97.79,0.0,73.28,99.1,0,14.41666667,0.0,26458.0,0.00066145,0.0,0.0,0.007495833,0.006358413,0.011164996000000002
20210100052,80000000.0,3,9066848,1583655.0,0.0,501640.0,0.0,A,103.45,0.0,100.2,100.03,0,1.75,501640.0,0.0,0.0,0.0062705,0.009309656,0.014731658,0.122994925,0.125477554
20210107363,20000000.0,2,6230004,4196582.0,0.0,1251700.0,0.0,A,100.0,0.0,102.0,100.0,0,2.17,1251700.0,0.0,0.0,0.0626,0.0698,0.109,0.263,0.29
20210112972,5000000.0,2,4383185,4435483.0,0.0,0.0,4387152.0,F,0.0,0.0,8.06,58.4,0,2.5,0.0,2193576.0,0.877,0.0,0.0445,0.331,0.9490000000000001,0.809
20210111860,5000000.0,2,4940410,3239805.0,0.0,1511339.0,4069099.0,F,15.8,0.0,50.0,65.1,0,4.5,1511339.0,2034550.0,0.8140000000000001,0.302,0.0785,0.00644,0.9009999999999999,0.9229999999999999
20210101984,200000000.0,5,58832719,26975356.0,0.0,16700815.0,0.0,A,100.0,0.0,99.57,76.15,0,11.0,16700815.0,0.0,0.0,0.083504075,0.126578413,0.171646186,0.223959551,0.182665377
20210106669,12000000.0,3,8713243,7081138.0,0.0,400000.0,8656022.0,A,20.3,0.0,44.5,100.0,0,9.17,400000.0,2885341.0,0.721,0.0334,0.272,0.35600000000000004,0.728,0.635
20210107284,8000000.0,2,1934094,1170813.0,0.0,0.0,1841454.0,A,105.0,0.0,75.5,66.8,0,2.75,0.0,920727.0,0.23,0.0,0.10800000000000001,0.035,0.402,0.529
20210105040,3000000.0,2,131786,128369.0,0.0,0.0,0.0,G,100.0,0.0,37.0,50.0,0,3.33,0.0,0.0,0.0,0.0,0.0258,0.0133,0.0206,0.0116
20210107196,20000000.0,4,17530998,17580181.0,0.0,0.0,17382266.0,A,5.72,0.0,10.5,50.8,0,1.83,0.0,4345567.0,0.8690000000000001,0.0,0.062,0.522,0.8859999999999999,0.637
20210104528,5000000.0,2,5127272,5127044.0,0.0,0.0,5154543.0,F,0.0,2.35,25.0,66.7,0,0.917,0.0,2577272.0,1.03,0.0,0.308,0.34700000000000003,0.738,0.322
20210103730,33000000.0,3,23077574,13503485.0,500000.0,1533458.0,0.0,F,100.0,0.0,99.8,45.8,0,8.67,2033458.0,0.0,0.0,0.0616,0.175,0.23800000000000002,0.5489999999999999,0.623
20210111991,62000000.0,2,63576465,23374086.0,0.0,13280996.0,0.0,B,200.0,0.0,125.0,133.0,0,6.92,13280996.0,0.0,0.0,0.214,0.326,0.276,0.733,0.22699999999999998
20210113820,8000000.0,2,1704066,1144009.0,0.0,1459300.0,1888922.0,A,0.0,0.0,26.5,100.0,0,0.75,1459300.0,944461.0,0.23600000000000002,0.182,0.0947,0.0852,0.133,0.11900000000000001
20210100501,30000000.0,3,29537766,29205422.0,0.0,0.0,0.0,A,100.0,0.0,75.11,66.67,0,6.25,0.0,0.0,0.0,0.0,0.959678708,0.7878584670000001,0.792563825,0.5912515
20210111340,71000000.0,3,1950890,1813600.0,0.0,194644.0,0.0,A,103.0,0.0,100.0,100.0,0,7.75,194644.0,0.0,0.0,0.00274,0.013000000000000001,0.00731,0.0171,0.00881
20210109053,3000000.0,2,2680724,2903001.0,0.0,0.0,2545753.0,A,0.0,0.0,27.5,100.0,0,1.08,0.0,1272877.0,0.8490000000000001,0.0,0.207,0.578,0.971,0.9279999999999999
20210110313,5000000.0,2,40901,50917.0,0.0,81818.0,0.0,A,79.6,0.0,77.6,19.5,0,2.42,81818.0,0.0,0.0,0.0164,0.0324,0.0526,0.0328,0.0396
20210105737,10000000.0,2,457677,381823.0,0.0,0.0,282446.0,A,0.0,0.0,3.71,0.0,0,7.75,0.0,141223.0,0.0282,0.0,0.0296,0.000145,0.0304,0.0
20210106824,76000000.0,4,94732676,103000000.0,0.0,5220962.0,95216132.0,F,10.2,41.8,191.0,167.0,0,11.5,5220962.0,23804033.0,1.25,0.0687,0.885,0.418,1.12,0.366
20210106935,24000000.0,3,21758325,17872782.0,0.0,6890741.0,21638710.0,A,0.0,3.68,18.2,18.6,0,11.9,6890741.0,7212903.0,0.902,0.287,0.16699999999999998,0.129,0.75,0.7190000000000001
20210101207,70000000.0,5,20957015,6153723.0,0.0,1131636.0,7002196.0,A,100.06,0.0,100.0,100.0,0,5.5,1131636.0,1400439.2,0.100031371,0.016166229,0.158881411,0.339726714,0.440668257,0.58611339
20210110395,3000000.0,2,3738600,3559797.0,0.0,210000.0,3654532.0,F,0.0,24.6,7.92,10.1,0,2.75,210000.0,1827266.0,1.22,0.07,0.107,0.09,1.19,1.2
20210100341,3000000.0,2,2689856,802981.0,0.0,0.0,1251795.0,F,0.0,0.0,77.5,100.0,0,1.6666666669999999,0.0,625897.5,0.41726499999999994,0.0,0.20621816699999998,0.232693667,0.688932667,0.28241989
20210107914,8000000.0,2,3999152,2757200.0,0.0,0.0,3264351.0,A,0.0,0.0,15.8,18.1,0,1.08,0.0,1632176.0,0.408,0.0,0.0391,0.0563,0.391,0.442
20210107609,3000000.0,3,3095147,3000000.0,0.0,0.0,3128017.0,I,0.0,3.19,20.4,45.9,0,4.25,0.0,1042672.0,1.04,0.0,0.0313,0.188,0.987,0.972
20210100936,84000000.0,5,151987988,163546356.0,0.0,0.0,151987988.0,A,0.0,96.37,39.07,100.0,0,10.33333333,0.0,30397597.6,1.80938081,0.0,0.6178980829999999,1.19601679,1.703402738,1.159678325
20210103881,4000000.0,2,1282595,1177416.0,0.0,48000.0,1334114.0,F,100.0,0.0,108.0,114.0,0,5.92,48000.0,667057.0,0.33399999999999996,0.012,0.22699999999999998,0.159,0.225,0.0298
20210102625,9000000.0,3,257500,263419.0,0.0,0.0,0.0,A,100.0,0.0,50.0,49.9,0,11.0,0.0,0.0,0.0,0.0,0.0596,0.10300000000000001,0.18,0.248
20210106627,9000000.0,3,4255998,4103371.0,0.0,0.0,4115180.0,A,0.0,0.0,5.0,12.5,0,11.9,0.0,1371727.0,0.457,0.0,0.0,0.0289,0.46299999999999997,0.474
20210100301,9000000.0,2,8101572,7111742.0,0.0,444950.0,7960933.0,F,14.73,0.0,7.52,11.77,0,9.5,444950.0,3980466.5,0.884548111,0.04943888900000001,0.039959278,0.078419259,0.79028075,0.789104186
20210112402,8000000.0,2,842033,244000.0,0.0,660399.0,0.0,A,100.0,0.0,100.0,100.0,0,2.83,660399.0,0.0,0.0,0.0825,0.195,0.207,0.19699999999999998,0.254
20210113569,20000000.0,2,19150046,19164450.0,0.0,12810868.0,0.0,D,100.0,0.0,75.1,9.62,0,3.25,12810868.0,0.0,0.0,0.6409999999999999,0.622,0.569,0.64,0.5870000000000001
20210103479,5000000.0,2,4721563,3894073.0,0.0,3214350.0,0.0,A,99.8,0.0,75.8,17.6,0,5.67,3214350.0,0.0,0.0,0.643,0.36200000000000004,0.0,0.55,0.0
20210115206,4000000.0,3,4274924,4134440.0,0.0,72000.0,4151100.0,I,27.6,7.05,74.5,66.7,0,6.58,72000.0,1383700.0,1.04,0.018000000000000002,0.39399999999999996,0.532,0.818,0.8440000000000001
20210112401,93000000.0,3,18662181,6016254.0,0.0,17948878.0,0.0,A,100.0,0.0,75.0,66.7,0,6.83,17948878.0,0.0,0.0,0.193,0.0998,0.0488,0.113,0.0499
20210106773,20000000.0,3,16992317,16000000.0,0.0,1196996.0,17000000.0,A,47.6,0.0,9.65,10.2,0,1.75,1196996.0,5652356.0,0.848,0.0598,0.0563,0.0633,0.995,0.971
20210104862,58000000.0,2,54737605,48660503.0,2500000.0,0.0,49517847.0,A,15.5,0.0,11.0,16.6,0,6.33,2500000.0,24758924.0,0.8540000000000001,0.0431,0.13,0.0393,0.873,0.8420000000000001
20210104113,93000000.0,6,35113217,3146111.0,0.0,5882907.0,0.0,,100.0,0.0,100.0,100.0,0,5.25,5882907.0,0.0,0.0,0.0633,0.0761,0.146,0.491,0.134
20210103318,5000000.0,2,2033490,464316.0,0.0,927090.0,1205892.0,A,100.0,0.0,100.0,100.0,0,3.25,927090.0,602946.0,0.24100000000000002,0.185,0.154,0.312,0.498,0.688
20210112160,5000000.0,2,132953,125000.0,0.0,38360.0,93567.0,A,100.0,0.0,56.4,30.7,0,1.17,38360.0,46784.0,0.0187,0.007670000000000001,0.00672,0.004,0.205,0.764
20210112581,18000000.0,2,5813385,5150428.0,0.0,0.0,5765827.0,A,51.3,0.0,52.0,52.6,0,7.67,0.0,2882914.0,0.32,0.0,0.0577,0.0474,0.42700000000000005,0.424
20210108293,7000000.0,2,919107,161351.0,0.0,750809.0,0.0,A,100.0,0.0,100.0,66.7,0,6.83,750809.0,0.0,0.0,0.107,0.0561,0.0085,0.0538,0.0155
20210101281,6000000.0,2,6734388,4243448.0,0.0,3989503.0,0.0,F,100.0,8.91,77.74,100.0,0,3.5,3989503.0,0.0,0.0,0.664917167,0.631866875,0.45617250000000004,0.635156375,0.38623538799999996
20210102179,23000000.0,2,4029277,1354541.0,0.0,0.0,0.0,A,100.0,0.0,100.0,66.7,0,13.1,0.0,0.0,0.0,0.0,0.0194,0.0131,0.20199999999999999,0.25
20210109601,30000000.0,2,2204845,1103056.0,0.0,733721.0,1480052.0,A,190.0,0.0,98.7,128.0,0,2.67,733721.0,740026.0,0.0493,0.0245,0.0296,0.0769,0.0876,0.153
20210105015,3000000.0,2,3963091,4154402.0,250000.0,352000.0,3886365.0,A,31.1,32.7,28.9,65.6,0,2.92,602000.0,1943183.0,1.3,0.201,0.265,0.233,1.17,0.498
20210102371,60000000.0,3,60588894,20301425.0,0.0,0.0,42718434.0,A,0.0,0.0,29.6,74.0,0,10.6,0.0,14239478.0,0.7120000000000001,0.0,0.0782,0.125,0.9470000000000001,1.07
20210111771,3000000.0,3,3487698,3484701.0,0.0,0.0,3580199.0,K,0.0,16.7,54.0,68.2,0,5.92,0.0,1193400.0,1.19,0.0,0.327,0.0765,0.769,0.637
20210106296,3000000.0,2,1253970,1208599.0,0.0,0.0,1306425.0,E,0.0,0.0,32.0,55.6,0,1.17,0.0,653213.0,0.435,0.0,0.0917,0.138,0.304,0.244
20210103064,15000000.0,2,2299331,2177406.0,0.0,1568200.0,0.0,C,100.0,0.0,74.9,101.0,0,2.75,1568200.0,0.0,0.0,0.105,0.0687,0.14,0.0664,0.122
20210115188,58000000.0,4,65153468,63054777.0,0.0,4357288.0,65000000.0,A,0.0,17.8,53.9,83.8,0,11.5,4357288.0,16238562.0,1.12,0.0751,0.264,0.387,1.13,0.731
20210105686,50000000.0,4,5632080,2254192.0,0.0,2943642.0,0.0,G,100.0,0.0,100.0,100.0,0,12.4,2943642.0,0.0,0.0,0.0589,0.0819,0.0681,0.11900000000000001,0.188
20210101817,52000000.0,3,18665918,10444211.0,0.0,8751787.0,911035.0,G,60.08,0.0,304.33,336.15,0,6.083333333,8751787.0,303678.3333,0.017519904,0.16830359600000003,0.120808111,0.205486885,0.217515519,0.184044635
20210114445,20000000.0,2,22469608,2167823.0,0.0,180000.0,20506215.0,A,100.0,0.0,100.0,101.0,0,2.67,180000.0,10253108.0,1.03,0.009000000000000001,0.00307,0.607,1.02,1.22
20210108449,3000000.0,2,2516577,2444510.0,0.0,0.0,2586298.0,F,0.0,0.0,11.4,14.9,0,1.33,0.0,1293149.0,0.862,0.0,0.075,0.0797,0.895,0.9279999999999999
20210111078,7000000.0,2,4711382,2954804.0,0.0,2497300.0,0.0,A,101.0,0.0,91.4,67.0,0,8.83,2497300.0,0.0,0.0,0.35700000000000004,0.644,0.5539999999999999,0.589,0.784
20210100207,5000000.0,2,5630588,5355400.0,0.0,937600.0,5492170.0,A,11.01,11.12,40.35,43.12,0,2.0,937600.0,2746085.0,1.098434,0.18752,0.16336535,0.334991534,1.02868345,0.8727845340000001
20210106213,5000000.0,2,4998907,4851643.0,0.0,0.0,5037592.0,F,0.0,0.43,19.1,33.5,0,0.917,0.0,2518796.0,1.01,0.0,0.0999,0.0461,0.9670000000000001,0.975
20210106137,9000000.0,2,285833,303428.0,0.0,0.0,303638.0,F,0.0,0.0,62.1,142.0,0,10.6,0.0,151819.0,0.0337,0.0,0.0152,0.0151,0.0297,0.0838
20210106476,5000000.0,2,418419,379335.0,0.0,0.0,271412.0,A,18.4,0.0,50.1,66.8,0,2.5,0.0,135706.0,0.0543,0.0,0.00978,0.0,0.0522,0.0452
20210100893,6000000.0,2,6181453,3761718.0,0.0,0.0,2228982.0,G,0.0,4.71,52.5,38.26,0,6.583333333,0.0,1114491.0,0.37149699999999997,0.0,0.219000542,0.245182722,0.767461917,0.357862278
20210105404,7000000.0,2,7646979,7027630.0,0.0,918200.0,7544716.0,I,9.72,9.15,13.7,19.8,0,10.7,918200.0,3772358.0,1.08,0.131,0.095,0.0914,0.996,0.9840000000000001
20210109712,80000000.0,4,3250955,3063597.0,0.0,0.0,0.0,B,191.0,0.0,125.0,172.0,0,6.25,0.0,0.0,0.0,0.0,0.016,0.0,0.0434,0.00447
20210106124,10000000.0,2,6473895,1457314.0,0.0,852300.0,2390803.0,A,0.0,0.0,75.4,100.0,0,4.75,852300.0,1195402.0,0.239,0.0852,0.156,0.218,0.555,0.406
20210102264,28000000.0,4,20744791,3806959.0,0.0,15330022.0,0.0,A,118.0,0.0,99.9,100.0,0,5.75,15330022.0,0.0,0.0,0.5479999999999999,0.46399999999999997,0.47600000000000003,0.648,0.745
20210102777,4000000.0,2,1069925,1124046.0,0.0,0.0,1130786.0,G,49.4,0.0,46.4,100.0,0,6.75,0.0,565393.0,0.28300000000000003,0.0,0.0,0.0013,0.287,0.327
20210112528,6000000.0,2,666339,613482.0,0.0,277585.0,0.0,H,100.0,0.0,100.0,150.0,0,6.0,277585.0,0.0,0.0,0.0463,0.0683,0.0613,0.115,0.0757
20210109553,20000000.0,3,20100521,19877047.0,0.0,594934.0,20081277.0,A,24.1,0.15,16.6,28.5,0,1.92,594934.0,6693759.0,1.0,0.0297,0.0904,0.12,0.9690000000000001,0.996
20210107257,9000000.0,3,9693168,9656999.0,0.0,419675.0,9693168.0,G,6.38,8.69,22.6,18.8,0,8.92,419675.0,3231056.0,1.08,0.0466,0.185,0.0454,0.9470000000000001,0.7190000000000001
20210100665,8000000.0,2,7642898,5259963.0,0.0,1213260.0,5600422.0,A,30.9,0.0,32.7,10.06,0,1.9166666669999999,1213260.0,2800211.0,0.70005275,0.1516575,0.20219959399999998,0.031333334,0.825003563,0.585048625
20210104780,5000000.0,2,228418,183720.0,0.0,0.0,0.0,H,0.0,0.0,0.0,0.0,0,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0205,0.00206
20210112253,5000000.0,2,93161,75000.0,0.0,0.0,0.0,B,0.0,0.0,51.8,103.0,0,4.42,0.0,0.0,0.0,0.0,0.0039,0.48200000000000004,0.00818,0.621
